State,District,Latitude,Longitude,Year,pH,EC,CO3,HCO3,Cl,SO4,NO3,TH,Ca,Mg,Na,K,F,TDS,Water_Quality
Tamilnadu,Namakal,11.5875,78.4403,2019,7.5,1434,0,402.732,163.07,93.5,76.4,620,64.0,111.7984,44.3,5.0,0.8,860.4,2
Tamilnadu,Pudukottai,10.5306,78.9667,2019,6.72,236,0,61.0,32.0,4.8,5.7,50,8.8,6.8,14.0,1.2,0.0,141.6,0
Tamilnadu,Pudukottai,10.3586,78.9833,2019,6.93,938,0,220.0,170.0,20.0,33.0,220,72.0,9.7,88.0,10.0,0.0,562.8,1
Tamilnadu,Pudukottai,10.45,78.7028,2019,7.42,2350,0,451.0,440.0,38.0,80.0,805,132.0,116.0,78.0,4.9,0.22,1410.0,2
Tamilnadu,Pudukottai,10.45,78.7028,2019,7.47,2370,0,458.0,433.0,38.0,80.0,830,114.0,132.0,89.0,4.9,0.1,1422.0,2
Tamilnadu,Pudukottai,10.1333,79.2247,2019,7.29,2800,0,531.0,589.0,66.0,1.6,545,126.0,56.0,322.0,12.0,0.0,1680.0,1
Tamilnadu,Pudukottai,10.3181,78.575,2019,7.15,528,0,311.0,14.0,3.4,0.29,190,38.0,23.0,27.0,4.6,0.8,316.8,0
Tamilnadu,Pudukottai,10.5833,78.8917,2019,7.2,1030,0,342.0,142.0,11.0,38.0,350,74.0,40.0,74.0,3.4,1.12,618.0,1
Tamilnadu,Pudukottai,10.0389,79.2333,2019,7.37,5330,0,500.0,1321.0,265.0,92.0,1040,192.0,136.0,621.0,48.0,0.1,3198.0,2
Tamilnadu,Pudukottai,10.1656,79.125,2019,7.17,2490,0,256.0,667.0,34.0,91.0,840,196.0,85.0,151.0,2.5,0.34,1494.0,2
Tamilnadu,Pudukottai,10.3125,78.6833,2019,7.38,456,0,201.0,25.0,10.0,13.0,195,48.0,18.0,7.1,1.5,0.0,273.6,0
Tamilnadu,Pudukottai,10.1833,78.7639,2019,7.59,1770,0,342.0,348.0,21.0,58.0,650,120.0,85.0,79.0,3.7,1.12,1062.0,2
Tamilnadu,Pudukottai,10.6083,78.775,2019,7.36,1919,0,329.0,511.0,15.0,27.0,850,124.0,131.0,56.0,5.2,0.4,1151.4,2
Tamilnadu,Pudukottai,10.4639,78.8486,2019,7.24,1130,0,366.0,164.0,13.0,50.0,415,58.0,66.0,50.0,3.2,0.71,678.0,1
Tamilnadu,Pudukottai,10.475,78.9194,2019,7.36,1110,0,305.0,174.0,64.0,1.6,220,40.0,29.0,122.0,34.0,0.47,666.0,1
Tamilnadu,Ramanathapuram,9.4403,78.4514,2019,7.83,3340,0,671.0,710.0,108.0,47.0,440,52.0,75.0,534.0,3.4,0.71,2004.0,2
Tamilnadu,Ramanathapuram,9.4708,78.9,2019,7.67,9820,0,683.0,2556.0,490.0,202.0,1420,200.0,224.0,1405.0,199.0,0.6,5892.0,2
Tamilnadu,Ramanathapuram,9.8656,78.5383,2019,7.6,1424,0,537.0,199.0,46.0,4.6,280,36.0,46.0,199.0,24.0,0.0,854.4,1
Tamilnadu,Ramanathapuram,9.4083,78.2,2019,7.38,2920,0,220.0,703.0,112.0,58.0,860,168.0,107.0,184.0,10.0,1.02,1752.0,2
Tamilnadu,Ramanathapuram,9.4083,78.375,2019,7.53,569,0,171.0,75.0,14.0,23.0,135,28.0,16.0,57.0,6.5,0.57,341.4,0
Tamilnadu,Ramanathapuram,9.2833,79.0583,2019,7.79,1584,0,830.0,135.0,58.0,0.96,250,28.0,44.0,271.0,12.0,2.38,950.4,2
Tamilnadu,Ramanathapuram,9.4,78.3944,2019,7.84,4480,0,1049.0,788.0,280.0,51.0,230,28.0,39.0,906.0,1.2,1.45,2688.0,2
Tamilnadu,Ramanathapuram,9.3689,78.8364,2019,7.53,8200,0,586.0,2105.0,337.0,111.0,1420,280.0,175.0,1284.0,213.0,0.44,4920.0,2
Tamilnadu,Ramanathapuram,9.3667,78.7833,2019,7.86,419,0,232.0,18.0,5.6,0.96,125,36.0,8.5,52.0,7.6,0.22,251.4,0
Tamilnadu,Ramanathapuram,9.8333,78.7833,2019,7.45,11440,0,329.0,2951.0,568.0,242.0,2940,568.0,370.0,1350.0,215.0,0.61,6864.0,2
Tamilnadu,Ramanathapuram,9.7833,78.9208,2019,7.34,19290,0,378.0,5547.0,883.0,47.0,1775,150.0,340.0,4045.0,7.1,0.51,11574.0,2
Tamilnadu,Ramanathapuram,9.5458,78.695,2019,7.69,4800,0,281.0,1238.0,220.0,14.0,840,152.0,112.0,660.0,2.4,0.62,2880.0,2
Tamilnadu,Sivaganga,9.9,78.5167,2019,7.6,1796,0,244.0,270.0,356.0,19.0,760,124.0,109.0,147.0,3.4,0.76,1077.6,2
Tamilnadu,Sivaganga,10.1625,78.7792,2019,7.88,1969,0,598.0,341.0,44.0,1.3,320,60.0,41.0,343.0,8.7,4.1,1181.4,2
Tamilnadu,Sivaganga,9.6125,78.625,2019,8.11,1394,0,586.0,149.0,80.0,6.4,90,28.0,4.9,299.0,1.3,0.81,836.4,1
Tamilnadu,Sivaganga,9.9833,78.6667,2019,7.41,1652,0,305.0,263.0,134.0,93.0,430,100.0,44.0,160.0,18.0,0.67,991.2,1
Tamilnadu,Sivaganga,10.0011,78.7694,2019,7.54,834,0,256.0,110.0,11.0,26.0,305,78.0,27.0,73.0,1.1,1.17,500.4,1
Tamilnadu,Sivaganga,10.1083,78.5333,2019,7.67,810,0,384.0,71.0,13.0,2.0,275,20.0,55.0,81.0,2.9,0.6,486.0,1
Tamilnadu,Sivaganga,9.7083,78.475,2019,7.91,1411,0,390.0,234.0,35.0,1.6,190,32.0,27.0,236.0,5.1,0.84,846.6,1
Tamilnadu,Sivaganga,9.6875,78.4528,2019,7.48,1997,0,134.0,525.0,17.0,54.0,900,268.0,56.0,62.0,5.0,0.21,1198.2,2
Tamilnadu,Sivaganga,9.7417,78.4,2019,7.78,2460,0,586.0,327.0,242.0,19.0,370,48.0,61.0,450.0,3.5,0.98,1476.0,1
Tamilnadu,Sivaganga,9.9417,78.5208,2019,7.73,1020,0,232.0,199.0,8.8,71.0,340,60.0,46.0,58.0,4.4,0.73,612.0,1
Tamilnadu,Sivaganga,10.0958,78.8583,2019,7.83,439,0,37.0,92.0,1.1,29.0,135,36.0,11.0,30.0,1.3,0.06,263.4,0
Tamilnadu,Sivaganga,10.1842,78.4236,2019,7.63,2250,0,305.0,512.0,75.0,16.0,600,80.0,97.0,241.0,15.0,0.36,1350.0,1
Tamilnadu,Sivaganga,10.1842,78.4236,2019,7.63,1885,0,268.0,398.0,83.0,116.0,440,96.0,49.0,204.0,42.0,0.45,1131.0,2
Tamilnadu,Sivaganga,10.1903,78.5292,2019,7.61,3990,0,439.0,597.0,56.0,12.0,800,56.0,160.0,289.0,8.6,0.38,2394.0,2
Tamilnadu,Sivaganga,10.08,78.7803,2019,7.78,4440,0,390.0,839.0,483.0,13.0,820,80.0,151.0,572.0,8.9,1.03,2664.0,2
Tamilnadu,Kancheepuram,12.97,80.17,2019,7.4,1176,0,329.454,191.7,106.0,15.1,500,68.0,80.2692,64.4,1.612276,0.6,705.6,1
Tamilnadu,Kancheepuram,12.97,80.16,2019,7.3,860,0,231.838,142.0,19.0,16.0,250,48.0,31.6212,70.3,3.929923,0.5,516.0,1
Tamilnadu,Kancheepuram,12.98,80.13,2019,7.5,1974,0,378.262,433.1,80.0,26.6,230,32.0,36.486,353.6,3.224552,0.5,1184.4,1
Tamilnadu,Kancheepuram,12.96,80.11,2019,7.3,1052,0,317.252,149.1,27.0,43.4,330,40.0,55.9452,68.3,24.58721,0.1,631.2,1
Tamilnadu,Kancheepuram,12.96,80.13,2019,7.3,2730,0,414.868,681.6,18.0,17.4,720,152.0,82.7016,270.0,2.720716,0.4,1638.0,2
Tamilnadu,Kancheepuram,12.94,80.15,2019,7.4,2350,0,634.504,440.2,14.5,19.8,740,44.0,153.2412,198.5,1.612276,0.3,1410.0,2
Tamilnadu,Kancheepuram,12.93,80.13,2019,7.1,1493,0,378.262,205.9,47.5,112.1,480,80.0,68.1072,107.3,2.015345,0.3,895.8,2
Tamilnadu,Kancheepuram,12.89,80.15,2019,7.4,1304,0,244.04,284.0,31.5,34.0,340,76.0,36.486,141.3,0.906905,0.2,782.4,1
Tamilnadu,Kancheepuram,12.93,80.16,2019,7.6,1824,0,488.08,269.8,57.5,45.3,520,104.0,63.2424,157.4,3.728389,0.1,1094.4,1
Tamilnadu,Kancheepuram,12.92,80.2,2019,7.3,3170,0,439.272,795.2,97.5,12.0,820,96.0,141.0792,340.6,5.441432,0.1,1902.0,2
Tamilnadu,Chennai,12.99,80.23,2019,7.4,1407,0,305.05,241.4,76.5,31.0,340,76.0,36.486,160.0,2.720716,0.1,844.2,1
Tamilnadu,Chennai,12.99,80.25,2019,7.5,1329,0,244.04,227.2,134.5,6.5,350,64.0,46.2156,149.9,7.154476,0.1,797.4,1
Tamilnadu,Kancheepuram,12.81,80.24,2019,7.1,4320,0,292.848,1249.6,172.5,17.0,820,168.0,97.296,632.2,15.41739,0.1,2592.0,2
Tamilnadu,Kancheepuram,12.78,79.72,2019,7.3,510,0,195.232,53.25,23.0,9.5,150,28.0,19.4592,62.4,1.511509,0.4,306.0,0
Tamilnadu,Kancheepuram,12.9,80.23,2019,7.1,2160,0,170.828,553.8,95.0,51.0,460,52.0,80.2692,259.0,46.55448,0.2,1296.0,1
Tamilnadu,Tiruvallur,13.15,79.83,2019,7.5,1591,0,414.868,227.2,94.0,27.1,410,80.0,51.0804,172.7,3.023018,0.4,954.6,1
Tamilnadu,Tiruvallur,13.17,79.61,2019,7.6,2750,0,658.908,532.5,84.0,13.5,660,116.0,89.9988,329.0,6.751407,0.6,1650.0,2
Tamilnadu,Tiruvallur,13.14,79.55,2019,7.2,2270,0,439.272,426.0,72.0,63.0,510,88.0,70.5396,251.9,4.43376,0.3,1362.0,1
Tamilnadu,Tiruvallur,13.19,79.58,2019,7.3,3540,0,524.686,773.9,234.0,2.0,910,136.0,138.6468,384.2,5.642967,0.8,2124.0,2
Tamilnadu,Tiruvallur,13.19,79.61,2019,7.5,1725,0,329.454,340.8,87.0,11.0,360,64.0,48.648,218.3,5.743734,0.6,1035.0,1
Tamilnadu,Tiruvallur,13.18,79.62,2019,7.4,2100,0,390.464,468.6,90.0,15.5,510,104.0,60.81,251.6,4.736061,0.3,1260.0,1
Tamilnadu,Tiruvallur,13.21,79.75,2019,7.8,3060,0,463.676,795.2,82.5,6.2,770,128.0,109.458,367.8,3.829156,0.6,1836.0,2
Tamilnadu,Kancheepuram,13.0,80.19,2019,7.4,949,0,237.939,131.35,64.5,4.0,185,34.0,24.324,103.6,17.43274,0.2,569.4,1
Tamilnadu,Chennai,13.06,80.28,2019,7.3,1936,0,256.242,404.7,114.0,106.8,440,144.0,19.4592,226.3,27.711,0.4,1161.6,2
Tamilnadu,Chennai,13.16,80.31,2019,7.8,2160,0,286.747,326.6,262.5,146.0,230,80.0,7.2972,388.4,32.34629,0.2,1296.0,2
Tamilnadu,Tiruvallur,13.27,80.28,2019,7.2,3600,0,219.636,1065.0,144.5,52.9,1050,308.0,68.1072,358.2,9.673657,0.5,2160.0,2
Tamilnadu,Tiruvallur,13.31,80.28,2019,7.7,2660,0,256.242,688.7,107.5,63.2,310,104.0,12.162,453.7,9.069054,0.4,1596.0,1
Tamilnadu,Tiruvallur,13.33,80.29,2019,7.6,1505,0,244.04,333.7,80.5,41.8,470,124.0,38.9184,127.7,7.255243,0.5,903.0,1
Tamilnadu,Tiruvallur,13.33,80.28,2019,8.0,3260,0,793.13,461.5,195.0,74.2,240,76.0,12.162,557.2,100.5657,0.6,1956.0,1
Tamilnadu,Tiruvallur,13.38,80.29,2019,7.9,5380,0,390.464,1150.2,710.0,52.0,490,100.0,58.3776,942.5,120.8199,0.6,3228.0,2
Tamilnadu,Tiruvallur,13.42,80.31,2019,7.5,1960,0,408.767,333.7,135.0,59.2,340,96.0,24.324,263.4,41.11304,0.2,1176.0,1
Tamilnadu,Tiruvallur,13.4,80.25,2019,7.7,3860,0,616.201,752.6,309.0,86.3,770,168.0,85.134,494.8,59.15038,0.4,2316.0,2
Tamilnadu,Tiruvallur,13.27,80.15,2019,7.3,516,0,109.818,85.2,34.5,23.3,250,88.0,7.2972,8.4,6.449105,0.4,309.6,1
Tamilnadu,Tiruvallur,13.2,80.18,2019,7.4,692,0,134.222,134.9,30.5,31.1,300,96.0,14.5944,15.9,4.131458,1.1,415.2,1
Tamilnadu,Tiruvallur,13.15,80.2,2019,7.3,690,0,91.515,149.1,42.5,40.2,260,84.0,12.162,38.1,7.960614,0.5,414.0,1
Tamilnadu,Kancheepuram,13.01,80.2,2019,7.1,1398,0,305.05,198.8,120.0,98.0,380,120.0,19.4592,149.0,6.852174,2.0,838.8,2
Tamilnadu,Tiruvallur,13.19,80.19,2019,7.3,1680,0,298.949,298.2,72.0,112.0,480,140.0,31.6212,140.9,32.64859,0.8,1008.0,2
Tamilnadu,Tiruvallur,13.28,80.08,2019,7.2,515,0,152.525,63.9,18.5,50.0,130,36.0,9.7296,59.0,4.030691,0.7,309.0,1
Tamilnadu,Tiruvallur,13.25,80.18,2019,7.1,685,0,189.131,71.0,64.0,50.0,200,46.0,20.6754,62.1,5.340665,1.0,411.0,1
Tamilnadu,Tiruvallur,13.31,80.05,2019,7.2,855,0,237.939,120.7,54.0,50.2,150,20.0,24.324,132.6,5.038363,1.2,513.0,1
Tamilnadu,Tiruvallur,13.34,79.91,2019,7.4,1161,0,219.636,184.6,72.5,51.5,330,68.0,38.9184,90.0,9.169821,0.8,696.6,1
Tamilnadu,Tiruvallur,13.46,80.11,2019,7.1,1012,0,73.212,241.4,59.0,50.1,255,74.0,17.0268,102.4,7.859847,0.6,607.2,1
Tamilnadu,Kancheepuram,13.02,80.15,2019,7.4,983,0,262.343,142.0,41.0,52.3,235,80.0,8.5134,103.9,21.56419,0.7,589.8,1
Tamilnadu,Kancheepuram,13.02,80.14,2019,7.2,1583,0,219.636,291.1,166.0,70.4,450,120.0,36.486,157.4,12.29361,0.6,949.8,1
Tamilnadu,Kancheepuram,13.0,80.07,2019,7.2,1258,0,237.939,227.2,79.0,60.2,310,64.0,36.486,139.8,11.3867,1.8,754.8,2
Tamilnadu,Kancheepuram,13.05,80.1,2019,7.3,1743,0,311.151,291.1,163.0,55.4,440,108.0,41.3508,178.8,28.51714,1.8,1045.8,2
Tamilnadu,Tiruvallur,13.06,80.08,2019,7.5,1534,0,292.848,262.7,146.0,50.8,400,72.0,53.5128,176.4,14.91355,1.9,920.4,2
Tamilnadu,Tiruvallur,13.03,80.04,2019,7.3,1802,0,195.232,170.4,469.0,60.6,630,160.0,55.9452,129.3,10.88286,1.6,1081.2,2
Tamilnadu,Tiruvallur,13.11,80.02,2019,7.3,1511,0,158.626,355.0,110.5,57.1,330,116.0,9.7296,184.1,36.67928,0.2,906.6,1
Tamilnadu,Tiruvallur,13.13,80.01,2019,7.3,1164,0,231.838,134.9,188.0,50.0,260,52.0,31.6212,147.2,10.07673,1.0,698.4,1
Tamilnadu,Tiruvallur,13.13,80.01,2019,7.2,4110,0,414.868,880.4,459.0,123.0,1530,356.0,155.6736,239.7,9.774425,0.7,2466.0,2
Tamilnadu,Chennai,13.07,80.23,2019,7.2,1923,0,378.0,341.0,112.0,86.0,300,68.0,32.0,283.0,23.0,0.5,1153.8,1
Tamilnadu,Chennai,13.07,80.26,2019,7.5,1762,0,384.0,263.0,153.0,48.0,340,76.0,36.0,230.0,19.0,0.4,1057.2,1
Tamilnadu,Tiruvallur,13.22,80.13,2019,7.4,1653,0,177.0,284.0,237.0,65.0,330,88.0,27.0,206.0,34.0,0.5,991.8,1
Tamilnadu,Tiruvallur,13.12,80.13,2019,7.3,1506,0,488.0,249.0,31.0,51.0,630,68.0,112.0,68.0,2.0,0.2,903.6,2
Tamilnadu,Tiruvallur,13.17,80.1,2019,7.3,505,0,110.0,78.0,40.0,50.0,140,36.0,12.0,49.0,3.0,0.6,303.0,1
Tamilnadu,Tiruvallur,13.18,80.1,2019,7.3,1415,0,275.0,199.0,199.0,49.0,360,84.0,36.0,169.0,2.0,0.8,849.0,1
Tamilnadu,Tiruvallur,13.17,80.12,2019,7.3,985,0,220.0,170.0,62.0,50.0,310,60.0,39.0,80.0,3.0,0.8,591.0,1
Tamilnadu,Tiruvallur,13.2,80.12,2019,7.4,1336,0,250.0,227.0,105.0,47.0,260,40.0,39.0,178.0,6.0,1.0,801.6,1
Tamilnadu,Tiruvallur,13.14,80.18,2019,7.3,3840,0,512.0,483.0,613.0,67.0,940,152.0,136.0,398.0,17.0,1.0,2304.0,2
Tamilnadu,Tiruvallur,13.11,80.16,2019,7.5,1104,0,201.0,220.0,38.0,59.0,190,48.0,17.0,153.0,8.0,1.2,662.4,1
Tamilnadu,Chennai,13.04,80.21,2019,7.4,1107,0,305.0,121.0,128.0,51.0,390,92.0,39.0,87.0,8.0,0.5,664.2,1
Tamilnadu,Chennai,13.0,80.27,2019,7.5,773,0,201.0,99.0,50.0,69.0,280,64.0,29.0,27.0,18.0,0.2,463.8,1
Tamilnadu,Chennai,12.99,80.26,2019,7.6,1848,0,293.0,426.0,65.0,55.0,440,76.0,61.0,211.0,5.0,0.3,1108.8,1
Tamilnadu,Chennai,12.98,80.26,2019,7.6,1363,0,134.0,305.0,38.0,88.0,190,52.0,15.0,185.0,12.0,0.3,817.8,1
Tamilnadu,Chennai,12.98,80.27,2019,7.5,5530,0,183.0,1619.0,262.0,93.0,830,108.0,136.0,836.0,57.0,0.7,3318.0,2
Tamilnadu,Chennai,12.98,80.27,2019,7.6,7030,0,214.0,2016.0,375.0,245.0,1040,136.0,170.0,1067.0,78.0,0.4,4218.0,2
Tamilnadu,Chennai,12.97,80.26,2019,7.8,1376,0,214.0,277.0,129.0,51.0,310,56.0,41.0,170.0,19.0,0.5,825.6,1
Tamilnadu,Chennai,12.96,80.26,2019,7.7,1551,0,159.0,334.0,97.0,91.0,290,44.0,44.0,188.0,36.0,0.1,930.6,1
Tamilnadu,Chennai,12.96,80.26,2019,7.6,2070,0,207.0,454.0,143.0,59.0,370,88.0,36.0,267.0,15.0,0.7,1242.0,1
Tamilnadu,Chennai,12.95,80.26,2019,7.5,2650,0,317.0,419.0,183.0,337.0,580,184.0,29.0,292.0,54.0,0.8,1590.0,2
Tamilnadu,Chennai,12.95,80.26,2019,7.7,1402,0,214.0,277.0,114.0,55.0,350,80.0,36.0,159.0,16.0,0.4,841.2,1
Tamilnadu,Chennai,12.94,80.25,2019,7.7,1578,0,92.0,341.0,162.0,77.0,290,56.0,36.0,186.0,37.0,0.5,946.8,1
Tamilnadu,Chennai,12.93,80.25,2019,7.6,640,0,189.0,71.0,65.0,51.0,250,68.0,19.0,37.0,8.0,0.4,384.0,1
Tamilnadu,Chennai,12.99,80.26,2019,7.5,737,0,183.0,92.0,91.0,34.0,290,56.0,36.0,36.0,9.0,0.4,442.2,1
Tamilnadu,Villupuram,11.9364,79.4636,2019,7.64,1493,0,409.0,277.0,102.0,0.53,370,92.0,34.0,182.0,3.1,0.12,895.8,1
Tamilnadu,Villupuram,11.955,79.4183,2019,7.22,1542,0,323.0,348.0,30.0,37.0,550,122.0,60.0,101.0,5.6,0.14,925.2,1
Tamilnadu,Villupuram,11.9742,79.2258,2019,7.77,1529,0,366.0,327.0,93.0,0.29,420,104.0,39.0,169.0,3.8,0.07,917.4,1
Tamilnadu,Villupuram,11.9458,79.1378,2019,7.63,1335,0,305.0,306.0,58.0,7.8,380,112.0,24.0,132.0,4.3,0.68,801.0,1
Tamilnadu,Villupuram,11.7156,78.8806,2019,7.25,1818,0,293.0,299.0,187.0,86.0,585,146.0,54.0,130.0,4.8,0.46,1090.8,1
Tamilnadu,Villupuram,11.625,78.95,2019,7.27,1646,0,378.0,299.0,96.0,1.3,485,120.0,45.0,132.0,9.5,0.28,987.6,1
Tamilnadu,Villupuram,11.6342,78.8764,2019,7.24,1611,0,317.0,284.0,90.0,39.0,450,134.0,28.0,132.0,10.0,0.22,966.6,1
Tamilnadu,Villupuram,11.6953,78.9347,2019,7.38,719,0,305.0,43.0,28.0,52.0,270,70.0,23.0,20.0,1.9,0.2,431.4,1
Tamilnadu,Villupuram,11.7167,79.1792,2019,7.39,2150,0,415.0,356.0,93.0,117.0,490,108.0,54.0,202.0,27.0,0.7,1290.0,2
Tamilnadu,Villupuram,11.8042,79.4128,2019,7.68,960,0,451.0,92.0,23.0,3.3,270,40.0,41.0,120.0,7.8,1.0,576.0,1
Tamilnadu,Cuddalore,11.33,79.7753,2019,7.69,1037,0,610.0,50.0,24.0,9.4,240,44.0,32.0,136.0,1.1,1.28,622.2,1
Tamilnadu,Perambalur,11.3456,78.8317,2019,7.7,2300,0,683.0,356.0,95.0,91.0,760,112.0,117.0,188.0,0.7,1.56,1380.0,2
Tamilnadu,Perambalur,11.1611,78.7222,2019,7.6,1892,0,439.0,327.0,139.0,79.0,760,132.0,105.0,77.0,7.2,1.16,1135.2,2
Tamilnadu,Perambalur,11.0961,78.8253,2019,7.21,2920,0,232.0,654.0,137.0,230.0,960,272.0,68.0,164.0,2.3,0.76,1752.0,2
Tamilnadu,Perambalur,11.1969,78.8461,2019,7.71,2340,0,634.0,398.0,146.0,54.0,840,152.0,112.0,146.0,7.3,1.26,1404.0,2
Tamilnadu,Perambalur,11.2306,79.025,2019,7.29,4260,0,390.0,697.0,800.0,74.0,620,152.0,58.0,600.0,2.4,1.36,2556.0,2
Tamilnadu,Ariyalur,11.1756,79.1094,2019,7.46,678,0,342.0,50.0,37.0,16.0,160,40.0,15.0,89.0,1.8,0.98,406.8,0
Tamilnadu,Trichy,11.0208,78.9917,2019,7.4,4040,0,366.0,711.0,742.0,153.0,1020,192.0,131.0,444.0,29.0,0.84,2424.0,2
Tamilnadu,Perambalur,11.1394,79.2378,2019,7.3,699,0,293.0,78.0,21.0,18.0,250,72.0,17.0,37.0,2.3,0.66,419.4,0
Tamilnadu,Ariyalur,11.3386,79.3775,2019,7.2,542,0,73.0,89.0,30.0,50.0,185,48.0,16.0,12.0,4.3,0.58,325.2,1
Tamilnadu,Ariyalur,11.3069,79.3494,2019,6.87,409,0,79.0,50.0,66.0,19.0,135,38.0,10.0,24.0,1.8,0.3,245.4,0
Tamilnadu,Ariyalur,11.2836,79.2839,2019,7.01,259,0,122.0,18.0,1.8,12.0,90,24.0,7.0,11.0,1.6,0.6,155.4,0
Tamilnadu,Perambalur,11.2333,79.315,2019,6.57,97,0,18.0,21.0,3.7,2.8,40,6.0,6.0,4.2,1.1,0.0,58.2,0
Tamilnadu,Ariyalur,11.2128,79.3644,2019,7.54,2570,0,659.0,384.0,177.0,103.0,200,48.0,19.0,347.0,271.0,1.24,1542.0,2
Tamilnadu,Dharmapuri,12.1236,77.8083,2019,7.64,1286,0,390.0,139.0,109.0,100.0,390,96.0,36.0,124.0,0.55,1.58,771.6,2
Tamilnadu,Dharmapuri,12.2611,78.3019,2019,7.7,1899,0,543.0,366.0,80.0,5.6,440,70.0,64.0,275.0,0.79,1.3,1139.4,1
Tamilnadu,Dharmapuri,12.1342,77.9683,2019,7.42,521,0,305.0,14.0,22.0,22.0,265,72.0,21.0,13.0,0.63,0.35,312.6,0
Tamilnadu,Dharmapuri,11.9861,78.6683,2019,7.5,944,0,445.0,78.0,73.0,0.55,350,52.0,54.0,81.0,1.6,1.38,566.4,1
Tamilnadu,Dharmapuri,12.1247,78.3989,2019,7.35,2590,0,732.0,398.0,38.0,24.0,690,88.0,114.0,341.0,7.7,0.94,1554.0,2
Tamilnadu,Dharmapuri,12.0973,78.6291,2019,7.88,894,0,531.0,50.0,36.0,17.0,380,54.0,60.0,63.0,5.1,0.72,536.4,1
Tamilnadu,Dharmapuri,12.1333,77.9833,2019,7.43,1969,0,281.0,380.0,219.0,125.0,750,144.0,95.0,133.0,4.7,1.34,1181.4,2
Tamilnadu,Dharmapuri,12.1431,78.2844,2019,7.55,1561,0,232.0,295.0,107.0,121.0,545,130.0,54.0,114.0,3.5,1.48,936.6,2
Tamilnadu,Dharmapuri,12.125,77.9,2019,7.78,1531,0,325.0,128.0,456.0,0.43,490,162.0,21.0,174.0,2.2,1.42,918.6,2
Tamilnadu,Dharmapuri,12.1017,78.5892,2019,7.11,846,0,244.0,100.0,59.0,43.0,320,64.0,39.0,40.0,2.6,0.1,507.6,1
Tamilnadu,Dharmapuri,11.1011,78.1517,2019,7.24,2480,0,378.0,320.0,356.0,190.0,920,152.0,131.0,118.0,1.8,0.14,1488.0,2
Tamilnadu,Salem,11.6697,78.2389,2019,7.59,2240,0,622.0,292.0,195.0,24.0,450,56.0,75.0,259.0,10.0,0.16,1344.0,1
Tamilnadu,Salem,11.6094,78.1453,2019,7.48,1016,0,390.0,114.0,68.0,2.4,250,44.0,34.0,101.0,7.1,0.1,609.6,1
Tamilnadu,Salem,11.5839,77.85,2019,7.78,2130,0,647.0,270.0,109.0,50.0,500,48.0,92.0,217.0,10.0,2.96,1278.0,2
Tamilnadu,Salem,11.5822,77.8611,2019,7.74,1956,0,403.0,292.0,252.0,56.0,360,60.0,51.0,251.0,10.0,2.52,1173.6,2
Tamilnadu,Salem,11.6028,78.6694,2019,7.32,3330,0,390.0,754.0,166.0,47.0,800,136.0,112.0,345.0,2.0,1.14,1998.0,2
Tamilnadu,Salem,11.5706,77.8989,2019,7.68,1224,0,537.0,121.0,36.0,41.0,390,72.0,51.0,90.0,33.0,1.6,734.4,2
Tamilnadu,Salem,11.5325,78.0517,2019,7.79,7930,0,512.0,1934.0,421.0,86.0,2020,320.0,297.0,801.0,23.0,1.21,4758.0,2
Tamilnadu,Salem,11.6219,78.1061,2019,7.81,4100,0,830.0,868.0,215.0,33.0,880,120.0,141.0,528.0,16.0,1.58,2460.0,2
Tamilnadu,Salem,11.7597,77.8917,2019,7.83,2520,0,915.0,270.0,125.0,29.0,510,96.0,66.0,336.0,27.0,1.06,1512.0,1
Tamilnadu,Salem,11.7458,78.05,2019,7.77,2940,0,476.0,434.0,160.0,274.0,590,120.0,71.0,304.0,41.0,0.8,1764.0,2
Tamilnadu,Salem,11.5903,78.1931,2019,7.77,1828,0,695.0,220.0,111.0,38.0,490,44.0,92.0,208.0,36.0,1.55,1096.8,2
Tamilnadu,Salem,11.6642,78.1772,2019,7.21,1451,0,586.0,156.0,116.0,42.0,610,88.0,95.0,96.0,3.3,1.05,870.6,2
Tamilnadu,Salem,11.6392,78.125,2019,7.42,1490,0,488.0,178.0,161.0,46.0,570,116.0,68.0,111.0,1.7,1.0,894.0,1
Tamilnadu,Salem,11.7167,78.275,2019,7.59,727,0,342.0,57.0,29.0,11.0,240,56.0,24.0,54.0,2.6,1.54,436.2,2
Tamilnadu,Salem,11.6139,78.1064,2019,7.59,5510,0,500.0,1294.0,235.0,113.0,920,72.0,180.0,709.0,6.5,1.52,3306.0,2
Tamilnadu,Salem,11.5147,78.0917,2019,8.0,1453,0,451.0,149.0,80.0,144.0,400,76.0,51.0,149.0,4.0,1.1,871.8,2
Tamilnadu,Salem,11.5344,78.7558,2019,7.46,1455,0,268.0,249.0,109.0,62.0,360,96.0,29.0,140.0,3.5,0.91,873.0,1
Tamilnadu,Salem,11.7583,77.8917,2019,7.62,752,0,342.0,50.0,52.0,7.0,250,60.0,24.0,40.0,41.0,1.08,451.2,1
Tamilnadu,Dharmapuri,12.0586,78.1122,2019,7.76,1204,0,525.0,128.0,30.0,1.9,320,32.0,58.0,165.0,5.7,1.1,722.4,1
Tamilnadu,Karur,10.5218,78.3756,2019,7.37,940,0,317.0,110.0,58.0,6.4,170,38.0,18.0,94.0,65.0,0.14,564.0,1
